timestamp,bandwidth_mbps,latency_ms,packet_loss_percent,current_quality
2025-05-06T19:26:00.921084,8.82,59.09,0.91,high
2025-05-06T19:26:01.909281,9.38,64.46,3.65,medium
2025-05-06T19:26:02.487668,8.55,48.95,1.17,high
2025-05-06T19:26:02.922964,8.67,58.16,0.81,high
2025-05-06T19:26:03.907232,9.32,60.64,3.47,medium
2025-05-06T19:26:04.498414,8.43,51.36,1.23,high
2025-05-06T19:26:04.931461,8.49,60.58,0.86,high
2025-05-06T19:26:05.911311,8.95,56.25,3.51,medium
2025-05-06T19:26:06.501091,8.81,48.13,1.36,high
2025-05-06T19:26:06.933188,9.27,58.68,0.92,high
2025-05-06T19:26:07.923592,9.14,58.8,2.23,medium
2025-05-06T19:26:08.504349,8.22,51.44,1.57,high
2025-05-06T19:26:08.945088,9.62,55.92,2.03,medium
2025-05-06T19:26:09.915085,9.04,56.5,2.04,medium
2025-05-06T19:26:10.506002,8.81,52.16,2.64,medium
2025-05-06T19:26:10.950525,9.75,57.49,2.1,medium
2025-05-06T19:26:11.913376,9.15,54.38,2.01,medium
2025-05-06T19:26:12.508635,9.08,54.01,2.57,medium
2025-05-06T19:26:12.952701,9.61,58.01,2.16,medium
2025-05-06T19:26:13.927812,9.63,55.94,0.95,high
2025-05-06T19:26:14.516886,9.28,54.93,2.36,medium
2025-05-06T19:26:14.955848,9.46,54.89,4.34,medium
2025-05-06T19:26:15.911233,9.74,59.03,1.03,high
2025-05-06T19:26:16.520190,8.77,55.72,2.27,medium
2025-05-06T19:26:16.958031,9.11,56.78,4.44,medium
2025-05-06T19:26:17.927126,9.77,53.98,1.04,high
2025-05-06T19:26:18.522520,9.25,54.26,2.68,medium
2025-05-06T19:26:18.960082,9.33,57.29,3.27,medium
2025-05-06T19:26:19.935128,9.81,53.39,1.16,high
2025-05-06T19:26:20.528435,9.47,53.28,1.51,high
2025-05-06T19:26:20.963438,9.9,55.24,3.28,medium
2025-05-06T19:26:21.980071,10.02,57.09,1.32,high
2025-05-06T19:26:22.531843,9.14,54.11,1.43,high
2025-05-06T19:26:22.965926,10.38,54.2,3.3,medium
2025-05-06T19:26:23.919396,10.07,57.0,1.28,high
2025-05-06T19:26:24.533374,9.11,53.19,1.52,high
2025-05-06T19:26:24.968969,10.62,55.81,1.15,high
2025-05-06T19:26:25.920899,9.99,52.25,1.18,high
2025-05-06T19:26:26.546680,9.77,57.16,1.45,high
2025-05-06T19:26:26.972355,10.81,55.56,1.05,high
2025-05-06T19:26:27.948809,9.92,53.89,0.97,high
2025-05-06T19:26:28.548275,10.03,56.25,0.87,high
2025-05-06T19:26:28.974640,10.5,52.05,0.99,high
2025-05-06T19:26:29.919241,10.3,55.47,0.79,high
2025-05-06T19:26:30.556292,10.22,58.45,0.86,high
2025-05-06T19:26:30.983093,10.2,49.88,1.31,high
2025-05-06T19:26:31.918613,10.15,57.41,0.62,high
2025-05-06T19:26:32.571476,10.62,59.51,0.99,high
2025-05-06T19:26:32.986874,9.62,45.56,1.42,high
2025-05-06T19:26:33.914159,10.04,57.59,0.73,high
2025-05-06T19:26:34.586297,10.37,57.12,0.89,high
2025-05-06T19:26:34.989175,9.88,51.04,1.3,high
2025-05-06T19:26:35.931299,10.18,56.76,0.81,high
2025-05-06T19:26:36.592366,10.41,53.01,1.04,high
2025-05-06T19:26:36.993668,9.12,50.33,1.29,high
2025-05-06T19:26:37.923577,10.1,56.68,0.84,high
2025-05-06T19:26:38.605041,10.17,58.23,0.99,high
2025-05-06T19:26:38.996858,9.21,51.88,1.37,high
2025-05-06T19:26:39.914918,9.77,57.87,1.03,high
2025-05-06T19:26:40.647779,9.71,59.09,0.99,high
2025-05-06T19:26:41.002258,9.17,52.95,0.94,high
2025-05-06T19:26:41.946484,9.55,51.9,1.17,high
2025-05-06T19:26:42.659872,9.47,58.59,0.94,high
2025-05-06T19:26:43.010624,9.41,53.1,0.85,high
2025-05-06T19:26:44.669011,9.38,59.93,0.98,high
2025-05-06T19:26:45.021465,9.25,52.23,2.38,medium
2025-05-06T19:26:46.683986,9.42,59.77,0.98,high
2025-05-06T19:26:47.025480,9.76,53.55,2.41,medium
2025-05-06T19:26:48.689872,9.42,59.87,1.05,high
2025-05-06T19:26:49.027708,9.24,56.04,2.35,medium
2025-05-06T19:26:50.702137,9.65,54.61,1.2,high
2025-05-06T19:26:51.029293,8.67,55.91,3.68,medium
2025-05-06T19:26:52.704599,9.66,56.97,1.12,high
2025-05-06T19:26:53.031895,8.84,63.11,3.66,medium
2025-05-06T19:26:54.706186,9.52,54.79,1.02,high
2025-05-06T19:26:55.040607,9.02,60.62,2.11,medium
2025-05-06T19:26:56.713993,9.14,57.38,1.02,high
2025-05-06T19:26:57.044813,9.15,62.79,1.9,high
2025-05-06T19:26:58.716018,8.98,52.64,2.01,medium
2025-05-06T19:26:59.054837,9.71,58.82,1.97,high
2025-05-06T19:27:00.719533,9.19,54.27,1.89,medium
2025-05-06T19:27:01.056883,10.61,61.54,0.76,high
2025-05-06T19:27:02.721910,8.83,53.92,1.93,medium
2025-05-06T19:27:03.058666,9.98,55.89,0.6,high
2025-05-06T19:27:04.727973,9.23,57.19,2.08,medium
2025-05-06T19:27:05.062102,9.06,58.14,0.85,high
2025-05-06T19:27:06.730127,9.71,55.39,2.02,medium
2025-05-06T19:27:07.068910,8.69,58.31,2.21,medium
2025-05-06T19:27:08.736094,9.85,59.53,1.02,high
2025-05-06T19:27:09.077163,8.74,59.15,2.34,medium
2025-05-06T19:27:10.739335,9.68,58.73,1.71,high
2025-05-06T19:27:11.080005,8.3,54.54,2.31,medium
2025-05-06T19:27:12.743775,9.63,57.95,1.59,high
2025-05-06T19:27:13.084140,8.88,56.4,2.45,medium
2025-05-06T19:27:14.745935,9.58,59.46,1.48,high
2025-05-06T19:27:15.086698,9.24,57.53,2.41,medium
2025-05-06T19:27:16.750299,9.1,56.9,2.95,medium
2025-05-06T19:27:17.099188,9.86,53.97,1.21,high
2025-05-06T19:27:18.767330,9.12,58.87,3.01,medium
2025-05-06T19:27:19.107067,9.7,56.5,0.98,high
2025-05-06T19:27:20.769302,8.17,62.2,2.35,medium
2025-05-06T19:27:21.108817,9.72,58.74,2.12,high
2025-05-06T19:27:22.781154,8.45,58.63,2.35,medium
2025-05-06T19:27:23.113420,9.6,60.39,2.27,medium
2025-05-06T19:27:24.792302,8.48,58.24,2.6,medium
2025-05-06T19:27:25.118462,9.71,56.53,2.16,medium
2025-05-06T19:27:26.800707,8.9,63.35,1.11,high
2025-05-06T19:27:27.120758,9.54,54.72,2.3,medium
2025-05-06T19:27:28.807129,8.91,59.93,1.11,high
2025-05-06T19:27:29.132250,9.59,53.8,2.37,medium
2025-05-06T19:27:30.810601,9.99,55.78,1.02,high
2025-05-06T19:27:31.142828,9.95,52.87,1.21,high
2025-05-06T19:27:32.812094,10.01,59.93,0.99,high
2025-05-06T19:27:33.155110,9.89,53.44,1.03,high
2025-05-06T19:27:34.814426,10.18,57.01,0.97,high
2025-05-06T19:27:35.158949,10.04,57.2,1.2,high
2025-05-06T19:27:36.825335,9.88,53.54,1.45,high
2025-05-06T19:27:37.162321,10.23,63.48,1.17,high
2025-05-06T19:27:38.832218,9.48,50.02,1.47,high
2025-05-06T19:27:39.172563,10.41,62.16,1.3,high
2025-05-06T19:27:40.835580,9.56,53.89,1.5,high
2025-05-06T19:27:41.175029,10.09,62.97,1.58,high
2025-05-06T19:27:41.959567,9.53,53.45,1.23,high
2025-05-06T19:27:42.846072,9.84,52.91,1.52,high
2025-05-06T19:27:43.176680,9.93,62.3,1.65,high
2025-05-06T19:27:44.848720,9.18,51.91,1.5,high
2025-05-06T19:27:45.182126,10.11,61.25,1.52,high
2025-05-06T19:27:46.859177,9.45,53.6,1.09,high
2025-05-06T19:27:47.184245,9.6,57.05,1.45,high
2025-05-06T19:27:48.861065,10.22,55.22,1.11,high
2025-05-06T19:27:49.191461,9.4,60.74,1.32,high
2025-05-06T19:27:50.869685,9.84,51.99,1.05,high
2025-05-06T19:27:51.199434,9.65,59.2,1.0,high
2025-05-06T19:27:52.883612,9.6,54.98,1.16,high
2025-05-06T19:27:53.204816,9.08,59.93,0.89,high
2025-05-06T19:27:54.891393,9.73,59.43,1.11,high
2025-05-06T19:27:55.207030,9.01,58.23,0.88,high
2025-05-06T19:27:56.893009,9.71,57.37,1.01,high
2025-05-06T19:27:57.208868,9.09,56.13,0.82,high
2025-05-06T19:27:58.901583,9.28,60.63,1.1,high
2025-05-06T19:27:59.210687,8.91,52.43,0.64,high
2025-05-06T19:28:00.904516,9.41,62.41,1.16,high
2025-05-06T19:28:01.212486,8.96,50.26,0.78,high
2025-05-06T19:28:02.906423,9.81,61.08,1.18,high
2025-05-06T19:28:03.217078,9.87,49.03,0.79,high
2025-05-06T19:28:04.909195,10.09,56.38,2.32,medium
2025-05-06T19:28:05.219524,9.55,48.51,0.71,high
2025-05-06T19:28:06.915251,9.89,54.74,2.39,medium
2025-05-06T19:28:07.225950,9.24,55.35,0.58,high
2025-05-06T19:28:08.932480,9.98,51.17,2.23,medium
2025-05-06T19:28:09.228196,9.2,56.06,0.65,high
2025-05-06T19:28:10.944214,9.78,50.95,2.73,medium
2025-05-06T19:28:11.230126,9.14,61.94,0.5,high
2025-05-06T19:28:12.953460,9.74,46.24,4.13,medium
2025-05-06T19:28:13.241424,9.34,56.45,0.83,high
2025-05-06T19:28:14.966613,9.32,51.47,2.93,medium
2025-05-06T19:28:15.243218,9.59,54.32,0.89,high
2025-05-06T19:28:16.971123,9.71,53.75,2.86,medium
2025-05-06T19:28:17.247952,9.97,55.43,0.97,high
2025-05-06T19:28:18.991608,9.63,53.74,3.0,medium
2025-05-06T19:28:19.250456,9.91,55.38,0.99,high
2025-05-06T19:28:20.999941,9.58,53.83,2.55,medium
2025-05-06T19:28:21.253274,9.62,50.64,1.13,high
2025-05-06T19:28:23.017141,9.44,56.37,1.13,high
2025-05-06T19:28:23.255854,9.31,54.11,0.94,high
2025-05-06T19:28:25.031765,9.73,51.15,1.17,high
2025-05-06T19:28:25.260353,8.75,58.1,1.02,high
2025-05-06T19:28:27.033552,9.64,51.23,1.17,high
2025-05-06T19:28:27.262272,9.0,51.2,1.03,high
2025-05-06T19:28:29.039791,9.51,52.59,1.92,high
2025-05-06T19:28:29.264079,9.53,55.3,1.92,high
2025-05-06T19:28:31.041679,9.89,53.21,1.86,high
2025-05-06T19:28:31.272063,9.7,58.73,1.99,high
2025-05-06T19:28:33.043591,9.67,49.51,1.87,high
2025-05-06T19:28:33.287201,9.61,58.22,1.83,high
2025-05-06T19:28:35.046122,9.91,51.18,1.81,high
2025-05-06T19:28:35.290464,9.42,60.79,1.9,high
2025-05-06T19:28:37.049502,9.75,51.58,1.91,high
2025-05-06T19:28:37.292783,9.39,60.75,2.13,medium
2025-05-06T19:28:39.053217,10.14,51.59,0.92,high
2025-05-06T19:28:39.296251,9.06,57.86,1.32,medium
2025-05-06T19:28:41.055866,10.24,49.79,1.31,high
2025-05-06T19:28:41.298310,9.04,57.49,1.09,medium
2025-05-06T19:28:41.968823,10.51,58.18,0.9,high
2025-05-06T19:28:43.060297,10.41,55.74,1.43,high
2025-05-06T19:28:43.303048,9.39,56.8,1.11,high
2025-05-06T19:28:45.066779,10.32,55.89,1.53,high
2025-05-06T19:28:45.307588,10.14,52.08,1.17,high
2025-05-06T19:28:47.070103,10.42,58.23,2.03,medium
2025-05-06T19:28:47.309442,9.78,55.21,1.09,high
2025-05-06T19:28:49.082927,9.97,58.81,2.08,medium
2025-05-06T19:28:49.311202,9.77,53.81,1.17,high
2025-05-06T19:28:51.085385,9.39,59.39,1.59,medium
2025-05-06T19:28:51.319463,10.01,53.77,1.27,high
2025-05-06T19:28:53.088669,9.27,57.79,1.29,high
2025-05-06T19:28:53.325834,9.06,59.4,2.65,medium
2025-05-06T19:28:55.102613,9.47,58.82,1.04,high
2025-05-06T19:28:55.339095,8.42,56.35,2.44,medium
2025-05-06T19:28:57.114422,9.19,55.11,0.46,high
2025-05-06T19:28:57.342207,8.77,56.1,2.39,medium
2025-05-06T19:28:59.123464,9.61,53.06,0.64,high
2025-05-06T19:28:59.346500,8.66,57.91,3.37,medium
2025-05-06T19:29:01.128324,9.77,57.63,0.75,high
2025-05-06T19:29:01.348118,8.48,55.16,3.36,medium
2025-05-06T19:29:03.131336,9.97,53.7,1.62,high
2025-05-06T19:29:03.349944,9.29,50.04,2.07,medium
2025-05-06T19:29:05.134144,9.18,52.41,1.76,high
2025-05-06T19:29:05.351871,10.11,50.97,2.03,medium
2025-05-06T19:29:07.140767,9.46,50.66,1.78,high
2025-05-06T19:29:07.354813,10.22,50.62,1.85,high
2025-05-06T19:29:09.145053,9.47,48.83,1.64,high
2025-05-06T19:29:09.359395,10.36,48.53,0.85,high
2025-05-06T19:29:11.154557,9.62,45.66,1.68,high
2025-05-06T19:29:11.361709,10.21,46.23,1.48,high
2025-05-06T19:29:13.162544,9.72,51.09,1.06,high
2025-05-06T19:29:13.363682,10.09,49.49,1.88,high
2025-05-06T19:29:15.170590,10.26,50.15,1.11,high
2025-05-06T19:29:15.364829,9.8,52.73,1.95,high
2025-05-06T19:29:17.177959,10.11,54.19,1.14,high
2025-05-06T19:29:17.370307,9.79,51.57,2.04,medium
2025-05-06T19:29:19.179864,10.18,57.89,1.17,high
2025-05-06T19:29:19.372773,10.24,52.34,1.9,medium
2025-05-06T19:29:21.182945,9.88,56.08,1.13,high
2025-05-06T19:29:21.374753,10.23,52.85,1.27,medium
2025-05-06T19:29:23.190145,9.75,51.78,0.96,high
2025-05-06T19:29:23.379928,10.33,50.7,1.03,high
2025-05-06T19:29:25.191922,9.98,54.44,0.98,high
2025-05-06T19:29:25.390595,10.54,47.8,1.1,high
2025-05-06T19:29:27.193275,9.84,55.5,1.0,high
2025-05-06T19:29:27.391905,9.67,50.92,1.2,high
2025-05-06T19:29:29.200144,9.74,55.41,0.96,high
2025-05-06T19:29:29.395484,9.21,47.39,1.37,high
2025-05-06T19:29:31.206430,10.15,55.72,0.88,high
2025-05-06T19:29:31.397595,9.54,48.56,1.31,high
2025-05-06T19:29:33.212255,9.75,56.11,0.91,high
2025-05-06T19:29:33.405091,9.59,47.12,1.05,high
2025-05-06T19:29:35.216166,9.27,54.95,0.89,high
2025-05-06T19:29:35.408578,9.36,52.47,1.12,high
2025-05-06T19:29:37.218621,9.14,53.08,0.85,high
2025-05-06T19:29:37.411718,9.88,51.13,0.94,high
2025-05-06T19:29:39.224145,8.86,53.12,0.82,high
2025-05-06T19:29:39.416106,10.1,51.85,0.89,high
2025-05-06T19:29:41.225662,8.66,53.16,0.95,high
2025-05-06T19:29:41.420197,9.82,56.43,0.99,high
2025-05-06T19:29:41.975686,10.01,50.6,1.85,high
2025-05-06T19:29:43.230073,9.18,51.98,1.07,high
2025-05-06T19:29:43.422858,9.79,60.61,1.17,high
2025-05-06T19:29:45.234423,9.48,51.47,1.56,high
2025-05-06T19:29:45.425010,9.66,58.7,1.18,high
2025-05-06T19:29:47.236886,9.75,52.68,1.49,high
2025-05-06T19:29:47.429942,9.71,55.33,1.32,high
2025-05-06T19:29:49.241444,9.78,49.61,1.49,high
2025-05-06T19:29:49.431617,8.96,61.09,1.36,high
2025-05-06T19:29:51.248107,10.08,46.89,2.05,medium
2025-05-06T19:29:51.436996,9.04,58.98,1.39,high
2025-05-06T19:29:53.258196,9.78,52.75,3.17,medium
2025-05-06T19:29:53.438679,9.12,55.18,2.12,medium
2025-05-06T19:29:55.270585,9.82,51.63,2.67,medium
2025-05-06T19:29:55.441597,9.19,57.27,1.96,medium
2025-05-06T19:29:57.281921,9.15,47.6,2.68,medium
2025-05-06T19:29:57.449182,9.32,60.95,1.99,medium
2025-05-06T19:29:59.286103,9.14,47.79,2.81,medium
2025-05-06T19:29:59.452734,9.93,56.86,1.92,high
2025-05-06T19:30:01.295089,8.9,51.5,2.33,medium
2025-05-06T19:30:01.458757,9.79,55.73,1.98,high
2025-05-06T19:30:03.305504,9.22,46.94,1.14,high
2025-05-06T19:30:03.460693,9.47,53.78,1.29,high
2025-05-06T19:30:05.309277,8.57,47.45,2.08,high
2025-05-06T19:30:05.462554,9.28,48.11,1.35,high
2025-05-06T19:30:07.312700,8.74,45.94,2.15,high
2025-05-06T19:30:07.465526,9.04,43.62,1.22,high
2025-05-06T19:30:09.315689,8.87,46.91,2.21,medium
2025-05-06T19:30:09.468398,9.14,40.95,2.28,medium
2025-05-06T19:30:11.319346,8.22,49.66,1.89,medium
2025-05-06T19:30:11.471596,9.37,42.29,2.12,medium
2025-05-06T19:30:13.321247,8.02,52.19,1.84,medium
2025-05-06T19:30:13.473412,9.42,44.63,1.9,medium
2025-05-06T19:30:15.328513,8.13,50.01,0.93,high
2025-05-06T19:30:15.475225,9.95,49.51,1.84,high
2025-05-06T19:30:17.332121,8.54,54.35,1.62,high
2025-05-06T19:30:17.477995,10.29,50.58,2.03,high
2025-05-06T19:30:19.334734,8.44,54.31,1.36,high
2025-05-06T19:30:19.480376,10.24,52.51,0.89,high
2025-05-06T19:30:21.337021,9.14,51.32,1.6,high
2025-05-06T19:30:21.484239,9.6,51.77,0.83,high
2025-05-06T19:30:23.339082,8.68,52.0,2.46,medium
2025-05-06T19:30:23.485754,9.49,51.29,0.96,high
2025-05-06T19:30:25.342344,9.11,57.82,2.29,medium
2025-05-06T19:30:25.487305,9.39,46.43,0.94,high
2025-05-06T19:30:27.348687,9.0,53.07,1.49,medium
2025-05-06T19:30:27.489498,9.11,47.67,1.04,high
2025-05-06T19:30:29.360996,9.41,53.98,1.55,high
2025-05-06T19:30:29.491608,9.06,49.11,1.59,high
2025-05-06T19:30:31.385344,9.6,52.42,1.6,high
2025-05-06T19:30:31.494736,9.7,53.5,2.93,medium
2025-05-06T19:30:33.399443,10.11,50.29,0.86,high
2025-05-06T19:30:33.498711,9.7,57.71,2.78,medium
2025-05-06T19:30:35.401094,10.21,48.5,0.98,high
2025-05-06T19:30:35.500528,9.34,56.1,2.74,medium
2025-05-06T19:30:37.402606,10.19,54.64,1.15,high
2025-05-06T19:30:37.506159,9.07,57.24,2.5,medium
2025-05-06T19:30:39.405216,9.75,55.29,1.1,high
2025-05-06T19:30:39.508078,8.93,54.98,2.1,medium
2025-05-06T19:30:41.407892,9.42,55.54,0.9,high
2025-05-06T19:30:41.510650,9.04,48.96,0.78,high
2025-05-06T19:30:41.913330,8.7,54.36,2.55,medium
2025-05-06T19:30:43.409776,9.37,57.13,0.72,high
2025-05-06T19:30:43.513277,9.22,45.88,1.19,high
2025-05-06T19:30:45.420538,8.77,53.81,0.78,high
2025-05-06T19:30:45.516050,9.65,50.72,1.43,high
2025-05-06T19:30:47.422391,8.74,52.0,0.6,high
2025-05-06T19:30:47.518716,9.97,52.19,1.42,high
2025-05-06T19:30:49.424325,9.09,52.28,0.77,high
2025-05-06T19:30:49.521008,10.26,55.61,1.5,high
2025-05-06T19:30:51.433532,9.55,54.95,0.92,high
2025-05-06T19:30:51.527182,10.35,57.23,2.19,medium
2025-05-06T19:30:53.439092,9.03,51.76,1.44,high
2025-05-06T19:30:53.532672,10.06,60.73,1.8,medium
2025-05-06T19:30:55.441400,9.45,54.31,1.41,high
2025-05-06T19:30:55.534817,9.88,59.23,1.73,medium
2025-05-06T19:30:57.443448,9.8,57.04,1.55,high
2025-05-06T19:30:57.537015,9.76,55.82,1.69,high
2025-05-06T19:30:59.444819,9.55,59.15,1.48,high
2025-05-06T19:30:59.538901,9.71,53.67,1.55,high
2025-05-06T19:31:01.451048,9.3,58.44,1.51,high
2025-05-06T19:31:01.547427,9.57,52.74,0.8,high
2025-05-06T19:31:03.457673,9.59,56.74,1.12,high
2025-05-06T19:31:03.551115,9.9,47.72,0.88,high
2025-05-06T19:31:05.459022,9.79,54.5,1.13,high
2025-05-06T19:31:05.557191,10.01,47.66,0.74,high
2025-05-06T19:31:07.461281,9.58,53.46,1.04,high
2025-05-06T19:31:07.559731,10.05,50.07,0.91,high
2025-05-06T19:31:09.463352,9.89,49.29,0.97,high
2025-05-06T19:31:09.566042,10.22,54.78,1.01,high
2025-05-06T19:31:11.465960,9.54,46.21,0.85,high
2025-05-06T19:31:11.571427,10.34,52.78,2.31,medium
2025-05-06T19:31:13.473638,9.99,48.14,1.42,high
2025-05-06T19:31:13.575876,10.27,51.36,2.46,medium
2025-05-06T19:31:15.481954,9.85,49.7,1.41,high
2025-05-06T19:31:15.585008,10.14,52.03,2.52,medium
2025-05-06T19:31:17.483553,10.09,49.91,1.71,high
2025-05-06T19:31:17.591867,10.07,53.29,2.49,medium
2025-05-06T19:31:19.489205,10.03,53.45,1.67,high
2025-05-06T19:31:19.599124,9.83,46.75,3.64,medium
2025-05-06T19:31:21.498072,9.98,53.39,1.87,high
2025-05-06T19:31:21.606707,9.37,49.5,2.35,medium
2025-05-06T19:31:23.501626,9.52,56.91,1.25,high
2025-05-06T19:31:23.612438,9.43,53.92,2.07,medium
2025-05-06T19:31:25.507148,9.6,56.94,1.32,high
2025-05-06T19:31:25.618105,8.92,54.16,2.04,medium
2025-05-06T19:31:27.510313,9.66,57.18,1.02,high
2025-05-06T19:31:27.628300,9.16,49.61,1.91,high
2025-05-06T19:31:29.516189,9.02,55.47,1.22,high
2025-05-06T19:31:29.640131,8.56,50.18,0.67,high
2025-05-06T19:31:31.517962,9.32,56.95,1.08,high
2025-05-06T19:31:31.642241,9.05,49.66,0.93,high
2025-05-06T19:31:33.523894,9.68,53.46,1.05,high
2025-05-06T19:31:33.649901,8.91,50.41,1.05,high
2025-05-06T19:31:35.526253,9.83,53.38,0.9,high
2025-05-06T19:31:35.651943,9.45,47.76,0.96,high
2025-05-06T19:31:37.527587,9.92,50.57,0.86,high
2025-05-06T19:31:37.656194,9.27,48.85,2.66,medium
2025-05-06T19:31:39.530528,10.04,49.33,0.87,high
2025-05-06T19:31:39.658900,10.0,48.92,2.7,medium
2025-05-06T19:31:41.533066,10.21,52.25,0.98,high
2025-05-06T19:31:41.667167,9.92,49.21,2.55,medium
2025-05-06T19:31:41.911962,9.34,49.13,3.34,medium
